object,index,x,y,z,nx,ny,nz,H,K,k1,k2
Sphere,194,0.5555697083473206,-0.8314693570137024,0.0,0.5555678009986877,-0.8314712047576904,-2.4091462158537524e-09,1.9937269724266626,1.0065036249907549,3.716644154298975,0.27080979055435006
Sphere,195,0.5448948740959167,-0.8154929876327515,-0.19509032368659973,0.5450232625007629,-0.8156842589378357,-0.19392983615398407,1.9948147624276131,1.0068736437256733,3.7188832914233316,0.2707462334318944
Sphere,196,0.513279914855957,-0.7681775689125061,-0.3826834559440613,0.5137739181518555,-0.7689129710197449,-0.3805382251739502,1.9978781031059534,1.007901995646459,3.7251924691736313,0.27056373703827563
Sphere,197,0.4619395434856415,-0.6913415193557739,-0.5555702447891235,0.46297696232795715,-0.6928972601890564,-0.5527619123458862,2.0024676252261684,1.0094312118108393,3.7346469976550436,0.2702882527972934
Sphere,198,0.3928474187850952,-0.5879377126693726,-0.7071067690849304,0.39453405141830444,-0.5904606580734253,-0.7040590047836304,2.0079315501913637,1.0112608016859086,3.745898266952069,0.2699648334306588
Sphere,199,0.30865809321403503,-0.46193966269493103,-0.8314695954322815,0.3109944760799408,-0.46543607115745544,-0.8286444544792175,2.0134231509265827,1.0130962149728364,3.7572054107613058,0.26964089109185996
Sphere,200,0.21260744333267212,-0.3181896209716797,-0.9238795042037964,0.21549849212169647,-0.32251542806625366,-0.9217072129249573,2.018170037457301,1.01463626397183,3.7669907933149656,0.26934928159963634
Sphere,201,0.1083863154053688,-0.1622115969657898,-0.9807852506637573,0.11165057122707367,-0.16709713637828827,-0.9795982837677002,2.0217431708983242,1.015657832719994,3.774394766725064,0.26909157507158477
Sphere,202,0.07465778291225433,-0.18023985624313354,0.9807852506637573,0.07690633833408356,-0.18566828966140747,0.9795982837677002,2.0217440818547834,1.0156981027797016,3.774385240145647,0.26910292356391996
Sphere,203,0.14644652605056763,-0.35355332493782043,0.9238795042037964,0.14843696355819702,-0.35836055874824524,0.9217072129249573,2.018165986551573,1.0146751298575298,3.7669709554992696,0.2693610176038763
Sphere,204,0.21260735392570496,-0.5132797956466675,0.8314695954322815,0.2142149806022644,-0.5171656012535095,0.8286445140838623,2.0134204997259006,1.0130654102529812,3.7572085311286614,0.26963246832314014
Sphere,205,0.27059799432754517,-0.6532813906669617,0.7071067690849304,0.27176007628440857,-0.6560848951339722,0.7040591239929199,2.0079330676089877,1.0112694108416922,3.7458990607043496,0.2699670745136258
Sphere,206,0.31818944215774536,-0.7681775093078613,0.5555702447891235,0.3189034163951874,-0.7699058055877686,0.5527617931365967,2.002466545680292,1.0094334812126824,3.734644015039618,0.2702890763209662
Sphere,207,0.3535533547401428,-0.8535531759262085,0.3826834559440613,0.35389435291290283,-0.8543708324432373,0.38053807616233826,1.9978774192902298,1.0078967724570655,3.7251925063698055,0.27056233221065384
Sphere,208,0.37533003091812134,-0.9061272144317627,0.19509032368659973,0.3754187524318695,-0.9063400030136108,0.19392983615398407,1.9948148148276554,1.0068785047029063,3.7188819947116025,0.2707476349437081
Sphere,209,0.3826829493045807,-0.9238791465759277,0.0,0.382680743932724,-0.9238806962966919,-1.2045731079268762e-09,1.9937266660036972,1.0064999035705606,3.7166445732655777,0.27080875874181687
