object,index,x,y,z,nx,ny,nz,H,K,k1,k2
Torus,306,-0.743583619594574,-0.09789474308490753,3.0616171314629196e-17,0.9914446473121643,0.130527064204216,3.3977760267589474e-06,3.258491280750574,-6.344551228643271,7.3770245943673025,-0.8600420328661542
Torus,307,-0.7767907381057739,-0.10226654261350632,-0.125,0.8558967113494873,0.11268002539873123,-0.5047217607498169,2.5255790234814373,-3.7769639041676144,5.712350635633313,-0.6611925886704384
Torus,308,-0.8675142526626587,-0.11421053111553192,-0.21650634706020355,0.48762673139572144,0.06419742852449417,-0.870688796043396,4.257454009165951,-2.8097629453601636,8.833006170984607,-0.31809815265270647
Torus,309,-0.9914448261260986,-0.1305263191461563,-0.25,-0.010679865255951881,-0.001406039111316204,-0.9999420046806335,4.191227552217372,-8.479259679723454e-06,8.382456115983096,-1.0115483535244607e-06
Torus,310,-1.1153753995895386,-0.1468421071767807,-0.21650634706020355,-0.5036455392837524,-0.0663062036037445,-0.8613621592521667,4.5949619949956695,1.8520330334396704,8.983770797166812,0.2061531928245257
Torus,311,-1.2060989141464233,-0.1587861031293869,-0.125,-0.8612369894981384,-0.11338472366333008,-0.4953936040401459,4.063316314253314,2.4873688611201845,7.8080687237667865,0.3185639047398423
Torus,312,-1.2074073553085327,-0.3235236406326294,0.0,-0.9659260511398315,-0.25881800055503845,-2.1959510831948137e-06,5.707369438153582,3.861434752659769,11.065786289324247,0.3489525869829153
Torus,313,-1.1750550270080566,-0.31485486030578613,0.125,-0.8390729427337646,-0.22482852637767792,0.49538731575012207,4.613975497097264,2.8244956717775414,8.91098308564495,0.3169679085495778
Torus,314,-1.0866665840148926,-0.29117128252983093,0.21650634706020355,-0.4906907379627228,-0.1314801126718521,0.8613568544387817,3.7640763130178345,1.5171372492397395,7.320919469664216,0.20723315637145312
Torus,315,-0.9659258723258972,-0.25881892442703247,0.25,-0.010413211770355701,-0.0027898612897843122,0.999941885471344,4.702352470474004,-4.108905090148542e-07,9.404704984637895,-4.368988815173225e-08
Torus,316,-0.8451851606369019,-0.226466566324234,0.21650634706020355,0.4750657081604004,0.1272934079170227,0.8706945776939392,3.3166154951545974,-2.1888622588432,6.948254326528495,-0.3150233362193009
Torus,317,-0.7567967772483826,-0.20278297364711761,0.125,0.8338634967803955,0.22343261539936066,0.5047273635864258,2.469878293274975,-3.693685162458259,5.599412435291828,-0.6596558487418784
Torus,318,-0.7244443893432617,-0.19411419332027435,3.0616171314629196e-17,0.9659258723258972,0.2588188052177429,-7.301718341068408e-08,2.699475168985261,-5.256103663369825,6.24112306951657,-0.8421727315460479
Torus,319,-0.7567967772483826,-0.20278297364711761,-0.125,0.8338632583618164,0.22343331575393677,-0.5047272443771362,2.4698786737155687,-3.6936872236575558,5.599413445296248,-0.6596560978651103
Torus,320,-0.8451851606369019,-0.226466566324234,-0.21650634706020355,0.47507017850875854,0.12729425728321075,-0.8706920146942139,4.053374664672352,-2.67509308131709,8.42429439094562,-0.3175450616009172
Torus,321,-0.9659258723258972,-0.25881892442703247,-0.25,-0.010411547496914864,-0.0027892948128283024,-0.9999419450759888,4.01659250967201,-7.593551145624662e-06,8.033185964616688,-9.452726699166192e-07
Torus,322,-1.0866665840148926,-0.29117128252983093,-0.21650634706020355,-0.49069079756736755,-0.13148009777069092,-0.8613567352294922,3.7640761675809715,1.5171372237164378,7.320919173904784,0.20723316125715918
Torus,323,-1.1750550270080566,-0.31485486030578613,-0.125,-0.8390712141990662,-0.22482894361019135,-0.4953903257846832,5.557332811960334,3.4019762698948663,10.799657841276629,0.31500778264403984
Torus,324,-1.154849648475647,-0.4783538281917572,0.0,-0.9238797426223755,-0.38268277049064636,-2.2158103547553765e-06,4.101953705011136,2.7752443186119264,7.850390696537424,0.3535167134848467
Torus,325,-1.1239055395126343,-0.4655363857746124,0.125,-0.8025458455085754,-0.3324257433414459,0.4953921139240265,4.694313236507209,2.8736491016090073,9.071861369976192,0.31676510303822525
Torus,326,-1.0393646955490112,-0.4305184483528137,0.21650634706020355,-0.4693294167518616,-0.19440323114395142,0.8613578081130981,5.223480957398601,2.1053870413538966,10.241385527132056,0.2055763876651442
Torus,327,-0.9238796830177307,-0.38268306851387024,0.25,-0.00996260717511177,-0.004126756452023983,0.999941885471344,3.382392787398882,-1.6316713705597699e-06,6.764785815998508,-2.4120074382238954e-07
Torus,328,-0.808394730091095,-0.33484768867492676,0.21650634706020355,0.4543914794921875,0.18821516633033752,0.8706913590431213,3.452007989701669,-2.278182384630333,7.219572394671343,-0.3155564152680048
Torus,329,-0.7238538265228271,-0.29982975125312805,0.125,0.7975683808326721,0.3303644359111786,0.5047216415405273,2.525585848121413,-3.776956731067787,5.71236174348948,-0.6611900472466541
Torus,330,-0.6929097771644592,-0.2870123088359833,3.0616171314629196e-17,0.9238799810409546,0.38268235325813293,-3.4610584407346323e-06,3.258478195940525,-6.3445502281918085,7.377001035698928,-0.8600446438178788
Torus,331,-0.7238538265228271,-0.29982975125312805,-0.125,0.7975701689720154,0.3303646743297577,-0.5047188401222229,3.5821229833170096,-5.3569984469901755,7.846932887005348,-0.6826869203713284
Torus,332,-0.808394730091095,-0.33484768867492676,-0.21650634706020355,0.4543926417827606,0.18821513652801514,-0.8706907629966736,3.006026763581421,-1.983862779347123,6.325674287448212,-0.31362076028536956
